"SchoolYear","ESD","CountyNumber","County","CountyDistrictNumber","District","GradeTested","ReadingTotalTestedNotTested","ReadingTotalMSP_HSPETested","ReadingMetStandardIncludingPrevPass","ReadingPercentMetStandardIncludingPrevPass","ReadingMetStandardWithoutPrevPass","ReadingPercentMetStandardWithoutPrevPass","ReadingPercentMetStandardExcludingNoScore","ReadingLevel1","ReadingPercentLevel1","ReadingLevel2","ReadingPercentLevel2","ReadingLevelBasic","ReadingPercentLevelBasic","ReadingLevel3","ReadingPercentLevel3","ReadingLevel4","ReadingPercentLevel4","ReadingNoScore","ReadingPercentNoScore","ReadingNotMet","ReadingPercentNotMet","ReadingExcusedAbsence","ReadingExempted","ReadingWAASPORT","ReadingWAASDAPE","MathTotalTestedNotTested","MathTotalMSP_HSPETested","MathMetStandardIncludingPrevPass","MathPercentMetStandardIncludingPrevPass","MathMetStandardWithoutPrevPass","MathPercentMetStandardWithoutPrevPass","MathPercentMetStandardExcludingNoScore","MathLevel1","MathPercentLevel1","MathLevel2","MathPercentLevel2","MathLevelBasic","MathPercentLevelBasic","MathLevel3","MathPercentLevel3","MathLevel4","MathPercentLevel4","MathNoScore","MathPercentNoScore","MathNotMet","MathPercentNotMet","MathExcusedAbsence","MathExempted","MathWAASPORT","MathWAASDAPE","WritingTotalTestedNotTested","WritingTotalMSP_HSPETested","WritingMetStandardIncludingPrevPass","WritingPercentMetStandardIncludingPrevPass","WritingMetStandardWithoutPrevPass","WritingPercentMetStandardWithoutPrevPass","WritingPercentMetStandardExcludingNoScore","WritingLevel1","WritingPercentLevel1","WritingLevel2","WritingPercentLevel2","WritingLevelBasic","WritingPercentLevelBasic","WritingLevel3","WritingPercentLevel3","WritingLevel4","WritingPercentLevel4","WritingNoScore","WritingPercentNoScore","WritingNotMet","WritingPercentNotMet","WritingExcusedAbsence","WritingExempted","WritingWAASPORT","WritingWAASDAPE","ScienceTotalTestedNotTested","ScienceTotalMSP_HSPETested","ScienceMetStandardIncludingPrevPass","SciencePercentMetStandardIncludingPrevPass","ScienceMetStandardWithoutPrevPass","SciencePercentMetStandardWithoutPrevPass","SciencePercentMetStandardExcludingNoScore","ScienceLevel1","SciencePercentLevel1","ScienceLevel2","SciencePercentLevel2","ScienceLevelBasic","SciencePercentLevelBasic","ScienceLevel3","SciencePercentLevel3","ScienceLevel4","SciencePercentLevel4","ScienceNoScore","SciencePercentNoScore","ScienceNotMet","SciencePercentNotMet","ScienceExcusedAbsence","ScienceExempted","ScienceWAASPORT","ScienceWAASDAPE","ReadingLevelIndex","MathLevelIndex"
"2012-13","Educational Service District 123","02","Asotin","02250","Clarkston School District",3,187,183,124,66.29,124,66.29,67.8,22,11.69,37,19.69,0,0,51,27.19,73,39,4,2.1,63,33.6,0,1,5,,187,183,107,57.2,107,57.2,58.5,21,11.19,55,29.39,0,0,70,37.39,37,19.69,4,2.1,80,42.7,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.89,2.61
"2012-13","Educational Service District 123","02","Asotin","02250","Clarkston School District",4,182,180,108,59.29,108,59.29,60,10,5.4,62,34,0,0,73,40.1,35,19.19,2,1,74,40.6,0,1,2,,180,179,91,50.5,91,50.5,50.8,51,28.3,37,20.5,0,0,54,30,37,20.5,1,0.5,89,49.39,0,3,2,,181,178,92,50.79,92,50.79,51.7,38,20.89,48,26.5,0,0,58,32,34,18.69,3,1.6,89,49.1,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.7,2.41
"2012-13","Educational Service District 123","02","Asotin","02250","Clarkston School District",5,189,189,134,70.79,134,70.79,70.9,10,5.2,45,23.8,0,0,62,32.79,72,38,0,0,55,29.1,0,0,3,,188,187,102,54.2,102,54.2,54.5,47,25,38,20.19,0,0,64,34,38,20.19,1,0.5,86,45.7,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,188,188,119,63.2,119,63.2,63.3,21,11.09,48,25.5,0,0,66,35.1,53,28.1,0,0,69,36.7,0,1,3,"NA",3.03,2.48
"2012-13","Educational Service District 123","02","Asotin","02250","Clarkston School District",6,172,172,113,65.59,113,65.59,65.7,17,9.8,42,24.39,0,0,59,34.29,54,31.3,0,0,59,34.29,0,2,1,,172,172,87,50.5,87,50.5,50.6,50,29,35,20.3,0,0,45,26.1,42,24.39,0,0,85,49.39,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.87,2.45
"2012-13","Educational Service District 123","02","Asotin","02250","Clarkston School District",7,208,207,147,70.59,147,70.59,71,22,10.5,38,18.19,10,4.79,65,31.19,72,34.6,1,0.4,61,29.3,1,0,,,208,207,110,52.79,110,52.79,53.1,57,27.39,40,19.19,2,0.9,52,25,56,26.89,1,0.4,98,47.1,1,0,,,208,205,141,67.7,141,67.7,68.8,23,11,41,19.69,2,0.9,74,35.5,65,31.19,3,1.39,67,32.2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.79,2.48
"2012-13","Educational Service District 123","02","Asotin","02250","Clarkston School District",8,224,218,166,74.09,166,74.09,76.1,17,7.5,35,15.59,4,1.7,60,26.69,102,45.5,6,2.6,58,25.8,0,0,1,,224,215,132,58.89,132,58.89,61.4,36,16,47,20.89,1,0.4,64,28.5,67,29.89,9,4,92,41,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,217,167,74.2,167,74.2,77,8,3.5,42,18.6,0,0,106,47.1,61,27.1,8,3.5,58,25.69,0,0,,"NA",3.01,2.63
"2012-13","Educational Service District 123","02","Asotin","02250","Clarkston School District",10,190,181,158,83.1,158,83.09,87.3,11,5.7,12,6.29,6,3.1,46,24.19,106,55.7,9,4.7,32,16.8,2,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,187,181,167,89.3,167,89.29,92.3,5,2.6,9,4.79,6,3.2,72,38.5,89,47.5,6,3.2,20,10.59,5,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.14,
"2012-13","Educational Service District 123","02","Asotin","02420","Asotin-Anatone School District",3,48,48,41,85.4,41,85.4,85.4,2,4.09,5,10.4,0,0,18,37.5,23,47.89,0,0,7,14.5,0,0,,,48,48,41,85.4,41,85.4,85.4,1,2,6,12.5,0,0,20,41.6,21,43.7,0,0,7,14.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.29,3.27
"2012-13","Educational Service District 123","02","Asotin","02420","Asotin-Anatone School District",4,55,55,44,80,44,80,80,1,1.8,10,18.1,3,5.4,29,52.7,12,21.8,0,0,11,20,0,0,,,55,55,39,70.9,39,70.9,70.9,8,14.5,8,14.5,0,0,22,40,17,30.89,0,0,16,29,0,0,,,55,55,36,65.4,36,65.4,65.5,8,14.5,11,20,0,0,29,52.7,7,12.69,0,0,19,34.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.83,2.87
"2012-13","Educational Service District 123","02","Asotin","02420","Asotin-Anatone School District",5,47,46,39,82.9,39,82.9,84.8,1,2.1,6,12.69,4,8.5,13,27.6,22,46.79,1,2.1,8,17,0,0,1,,47,46,40,85.09,40,85.09,87,3,6.29,3,6.29,1,2.1,17,36.1,22,46.79,1,2.1,7,14.8,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,47,46,39,82.9,39,82.9,84.8,0,0,7,14.8,2,4.2,15,31.89,22,46.79,1,2.1,8,17,0,0,1,"NA",2.97,3.14
"2012-13","Educational Service District 123","02","Asotin","02420","Asotin-Anatone School District",6,55,55,46,83.59,46,83.59,83.6,2,3.6,7,12.69,1,1.8,24,43.6,21,38.1,0,0,9,16.3,0,0,,,55,55,46,83.59,46,83.59,83.6,4,7.2,5,9,0,0,21,38.1,25,45.39,0,0,9,16.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.12,3.21
"2012-13","Educational Service District 123","02","Asotin","02420","Asotin-Anatone School District",7,49,48,34,69.29,34,69.29,70.8,2,4,12,24.39,0,0,11,22.39,23,46.89,1,2,15,30.6,0,0,,,49,48,38,77.5,38,77.5,79.2,2,4,8,16.3,1,2,18,36.7,19,38.7,1,2,11,22.39,0,0,,,49,48,32,65.29,32,65.29,66.7,4,8.09,12,24.39,3,6.09,20,40.79,9,18.3,1,2,17,34.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.08,3.02
"2012-13","Educational Service District 123","02","Asotin","02420","Asotin-Anatone School District",8,48,48,39,81.2,39,81.2,81.3,3,6.2,6,12.5,1,2,17,35.39,21,43.7,0,0,9,18.69,0,0,,,48,48,30,62.5,30,62.5,62.5,10,20.8,8,16.6,0,0,19,39.5,11,22.89,0,0,18,37.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,48,40,83.29,40,83.29,83.3,2,4.09,6,12.5,1,2,22,45.79,17,35.39,0,0,8,16.6,0,0,,"NA",3.12,2.64
"2012-13","Educational Service District 123","02","Asotin","02420","Asotin-Anatone School District",10,40,39,36,90,36,90,92.3,2,5,1,2.5,2,5,5,12.5,29,72.5,1,2.5,4,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,38,37,94.8,37,94.79,97.4,1,2.5,0,0,1,2.5,7,17.89,29,74.29,1,2.5,2,5.09,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.38,
"2012-13","Educational Service District 123","03","Benton","03017","Kennewick School District",3,1219,1212,861,70.59,861,70.59,71,160,13.09,191,15.59,9,0.7,384,31.5,468,38.29,7,0.5,358,29.3,6,16,13,,1219,1214,702,57.5,702,57.5,57.8,252,20.6,260,21.3,7,0.5,414,33.89,281,23,5,0.4,517,42.39,6,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.92,2.57
"2012-13","Educational Service District 123","03","Benton","03017","Kennewick School District",4,1207,1202,870,72,870,72,72.4,64,5.29,268,22.19,26,2.1,490,40.5,354,29.3,5,0.4,337,27.89,6,10,12,,1207,1202,662,54.79,662,54.79,55.1,319,26.39,221,18.3,3,0.2,325,26.89,334,27.6,5,0.4,545,45.1,7,8,13,,1208,1185,812,67.2,812,67.2,68.5,114,9.4,259,21.39,13,1,463,38.29,336,27.8,23,1.89,396,32.7,5,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.88,2.54
"2012-13","Educational Service District 123","03","Benton","03017","Kennewick School District",5,1187,1180,859,72.29,859,72.29,72.8,75,6.29,246,20.69,14,1.1,362,30.39,483,40.6,7,0.5,328,27.6,7,12,11,,1188,1183,637,53.6,637,53.6,53.8,272,22.8,274,23,4,0.3,384,32.29,249,20.89,5,0.4,551,46.29,7,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1189,1183,786,66.09,786,66.09,66.4,183,15.3,214,17.89,3,0.2,411,34.5,372,31.19,6,0.5,403,33.79,7,9,12,"NA",3.01,2.49
"2012-13","Educational Service District 123","03","Benton","03017","Kennewick School District",6,1203,1198,759,63,759,63,63.4,141,11.69,298,24.69,18,1.39,434,36,307,25.5,5,0.4,444,36.89,5,15,15,,1204,1197,503,41.7,503,41.7,42,391,32.39,303,25.1,1,0,350,29,152,12.59,7,0.5,701,58.2,5,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.71,2.2
"2012-13","Educational Service District 123","03","Benton","03017","Kennewick School District",7,1284,1269,816,63.5,816,63.5,64.3,126,9.8,327,25.39,14,1,330,25.69,472,36.7,15,1.1,468,36.39,9,9,11,,1290,1279,690,53.39,690,53.39,53.9,283,21.89,306,23.69,1,0,371,28.69,318,24.6,11,0.8,600,46.5,4,8,11,,1286,1260,856,66.5,856,66.5,67.9,149,11.5,255,19.8,16,1.19,594,46.1,246,19.1,26,2,430,33.39,7,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.84,2.54
"2012-13","Educational Service District 123","03","Benton","03017","Kennewick School District",8,1258,1247,747,59.29,747,59.29,59.9,219,17.39,281,22.3,5,0.3,338,26.8,404,32.1,11,0.8,511,40.6,5,11,7,,1262,1251,537,42.5,537,42.5,42.9,373,29.5,341,27,1,0,310,24.5,226,17.89,11,0.8,725,57.39,2,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1261,1251,723,57.29,723,57.29,57.8,173,13.69,355,28.1,9,0.7,478,37.89,236,18.69,10,0.7,538,42.6,3,10,7,"NA",2.71,2.29
"2012-13","Educational Service District 123","03","Benton","03017","Kennewick School District",10,1176,1163,986,83.7,985,83.7,84.7,67,5.59,111,9.4,22,1.8,360,30.6,603,51.2,13,1.1,191,16.19,52,24,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1167,1136,964,82.5,963,82.5,84.8,55,4.7,118,10.09,23,1.89,564,48.29,376,32.2,31,2.6,204,17.39,61,25,10,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.21,
"2012-13","Educational Service District 123","03","Benton","03050","Paterson School District",3,14,14,10,71.4,10,71.4,71.4,2,14.19,2,14.19,0,0,8,57.1,2,14.19,0,0,4,28.5,0,0,,,14,14,7,50,7,50,50,1,7.09,6,42.79,0,0,5,35.7,2,14.19,0,0,7,50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.71,2.57
"2012-13","Educational Service District 123","03","Benton","03050","Paterson School District",4,9,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 123","03","Benton","03050","Paterson School District",5,7,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 123","03","Benton","03050","Paterson School District",6,17,17,14,82.29,14,82.29,82.4,2,11.69,1,5.79,0,0,4,23.5,10,58.79,0,0,3,17.6,0,0,,,17,17,13,76.4,13,76.4,76.5,3,17.6,1,5.79,0,0,3,17.6,10,58.79,0,0,4,23.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.29,3.17
"2012-13","Educational Service District 123","03","Benton","03050","Paterson School District",7,8,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 123","03","Benton","03050","Paterson School District",8,12,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 123","03","Benton","03052","Kiona-Benton City School District",3,98,97,54,55.1,54,55.1,55.7,21,21.39,22,22.39,2,2,34,34.6,18,18.3,1,1,44,44.79,0,0,1,,97,97,31,31.89,31,31.89,32,42,43.2,24,24.69,0,0,24,24.69,7,7.2,0,0,66,68,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.43,1.95
"2012-13","Educational Service District 123","03","Benton","03052","Kiona-Benton City School District",4,109,109,54,49.5,54,49.5,49.5,20,18.3,35,32.1,4,3.6,37,33.89,13,11.9,0,0,55,50.39,0,0,,,109,109,35,32.1,35,32.1,32.1,55,50.39,19,17.39,3,2.7,27,24.69,5,4.5,0,0,74,67.79,0,0,,,109,106,62,56.79,62,56.79,58.5,20,18.3,24,22,7,6.4,44,40.29,11,10,3,2.7,47,43.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.32,1.77
"2012-13","Educational Service District 123","03","Benton","03052","Kiona-Benton City School District",5,114,113,70,61.39,70,61.39,61.9,11,9.59,32,28,4,3.5,37,32.39,29,25.39,1,0.8,44,38.5,0,0,1,,114,113,42,36.79,42,36.79,37.2,40,35,31,27.1,0,0,34,29.8,8,7,1,0.8,72,63.1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,114,113,62,54.29,62,54.29,54.9,23,20.1,28,24.5,4,3.5,43,37.7,15,13.09,1,0.8,52,45.6,0,0,1,"NA",2.64,2.07
"2012-13","Educational Service District 123","03","Benton","03052","Kiona-Benton City School District",6,103,102,50,48.5,50,48.5,49,21,20.3,31,30,3,2.89,31,30,16,15.5,1,0.9,53,51.39,0,0,,,103,103,32,31,32,31,31.1,48,46.6,23,22.3,1,0.9,23,22.3,8,7.7,0,0,71,68.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.32,1.89
"2012-13","Educational Service District 123","03","Benton","03052","Kiona-Benton City School District",7,118,115,54,45.7,54,45.7,47,17,14.4,44,37.2,3,2.5,30,25.39,21,17.69,3,2.5,64,54.2,0,0,,,118,116,63,53.29,63,53.29,54.3,26,22,27,22.8,1,0.8,35,29.6,27,22.8,2,1.6,55,46.6,0,0,,,117,112,45,38.39,45,38.39,40.2,33,28.19,34,29,2,1.7,33,28.19,10,8.5,5,4.2,72,61.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.36,2.48
"2012-13","Educational Service District 123","03","Benton","03052","Kiona-Benton City School District",8,119,117,65,54.6,65,54.6,55.6,24,20.1,28,23.5,1,0.8,34,28.5,30,25.19,2,1.6,54,45.29,0,2,,,119,117,42,35.2,42,35.2,35.9,25,21,50,42,0,0,30,25.19,12,10,2,1.6,77,64.7,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,116,70,58.79,70,58.79,60.3,17,14.19,29,24.3,1,0.8,55,46.2,14,11.69,3,2.5,49,41.1,0,2,,"NA",2.53,2.21
"2012-13","Educational Service District 123","03","Benton","03052","Kiona-Benton City School District",10,107,105,79,73.8,79,73.79,75.2,10,9.3,16,14.9,4,3.7,33,30.8,42,39.2,2,1.8,28,26.1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,105,99,84,80,84,80,84.8,1,0.9,14,13.3,3,2.79,52,49.5,29,27.6,6,5.7,21,20,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.88,
"2012-13","Educational Service District 123","03","Benton","03053","Finley School District",3,70,69,34,48.5,34,48.5,49.3,19,27.1,16,22.8,0,0,22,31.39,12,17.1,1,1.39,36,51.39,1,0,,,70,69,26,37.1,26,37.1,37.7,28,40,15,21.39,1,1.39,22,31.39,3,4.2,1,1.39,44,62.79,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.35,1.94
"2012-13","Educational Service District 123","03","Benton","03053","Finley School District",4,58,58,29,50,29,50,50,12,20.6,17,29.3,3,5.09,22,37.89,4,6.79,0,0,29,50,0,1,,,58,58,21,36.2,21,36.2,36.2,23,39.6,14,24.1,0,0,14,24.1,7,12,0,0,37,63.7,0,1,,,58,56,26,44.79,26,44.79,46.4,9,15.5,21,36.2,2,3.39,16,27.5,8,13.69,2,3.39,32,55.1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.2,2.08
"2012-13","Educational Service District 123","03","Benton","03053","Finley School District",5,66,65,37,56,37,56,56.9,9,13.59,19,28.69,4,6,23,34.79,10,15.09,1,1.5,29,43.89,0,1,2,,66,65,37,56,37,56,56.9,15,22.69,13,19.6,0,0,21,31.8,16,24.19,1,1.5,29,43.89,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,66,65,37,56,37,56,56.9,19,28.69,9,13.59,1,1.5,24,36.29,12,18.1,1,1.5,29,43.89,0,1,2,"NA",2.36,2.54
"2012-13","Educational Service District 123","03","Benton","03053","Finley School District",6,67,67,24,35.79,24,35.79,35.8,19,28.3,24,35.79,1,1.39,18,26.8,5,7.4,0,0,43,64.09,0,1,,,67,67,19,28.3,19,28.3,28.4,29,43.2,19,28.3,0,0,15,22.3,4,5.9,0,0,48,71.59,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.1,1.9
"2012-13","Educational Service District 123","03","Benton","03053","Finley School District",7,85,85,38,44.7,38,44.7,44.7,13,15.19,34,40,4,4.7,21,24.69,13,15.19,0,0,47,55.2,0,1,,,85,85,34,40,34,40,40,34,40,17,20,0,0,24,28.19,10,11.69,0,0,51,60,0,1,,,85,84,44,51.7,44,51.7,52.4,17,20,23,27,2,2.29,36,42.29,6,7,1,1.1,41,48.2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.3,2.11
"2012-13","Educational Service District 123","03","Benton","03053","Finley School District",8,74,73,35,47.2,35,47.2,47.9,18,24.3,20,27,0,0,22,29.69,13,17.5,1,1.3,39,52.7,0,1,,,74,73,30,40.5,30,40.5,41.1,28,37.79,15,20.19,0,0,23,31,7,9.4,1,1.3,44,59.39,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,73,32,43.2,32,43.2,43.8,17,22.89,24,32.39,0,0,29,39.1,3,4,1,1.3,42,56.7,0,1,,"NA",2.37,2.09
"2012-13","Educational Service District 123","03","Benton","03053","Finley School District",10,66,65,43,65.1,43,65.09,66.2,12,18.1,10,15.09,0,0,25,37.79,18,27.19,1,1.5,23,34.79,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,63,52,81.2,52,81.2,82.5,4,6.2,7,10.9,0,0,34,53.1,18,28.1,1,1.5,12,18.69,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.7,
"2012-13","Educational Service District 123","03","Benton","03116","Prosser School District",3,211,211,150,71,150,71,71.1,31,14.59,30,14.19,3,1.39,77,36.39,70,33.1,0,0,61,28.89,0,0,1,,211,211,117,55.39,117,55.39,55.5,40,18.89,54,25.5,1,0.4,80,37.89,36,17,0,0,94,44.5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.85,2.52
"2012-13","Educational Service District 123","03","Benton","03116","Prosser School District",4,211,211,147,69.59,147,69.59,69.7,16,7.5,48,22.69,8,3.7,78,36.89,61,28.89,0,0,64,30.3,0,0,2,,210,210,127,60.39,127,60.39,60.5,52,24.69,31,14.69,1,0.4,60,28.5,66,31.39,0,0,83,39.5,0,1,2,,210,206,133,63.29,133,63.29,64.6,22,10.4,51,24.19,2,0.9,99,47.1,32,15.19,4,1.89,77,36.6,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.79,2.65
"2012-13","Educational Service District 123","03","Benton","03116","Prosser School District",5,219,218,157,71.59,157,71.59,72,17,7.7,44,20,7,3.1,69,31.5,81,36.89,1,0.4,62,28.3,0,2,2,,220,219,133,60.39,133,60.39,60.7,49,22.19,37,16.8,1,0.4,92,41.79,40,18.1,1,0.4,87,39.5,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,219,218,136,62.1,136,62.1,62.4,39,17.8,43,19.6,2,0.9,61,27.8,73,33.29,1,0.4,83,37.79,0,2,2,"NA",2.9,2.54
"2012-13","Educational Service District 123","03","Benton","03116","Prosser School District",6,212,211,143,67.4,143,67.4,67.8,19,8.9,49,23.1,2,0.9,100,47.1,41,19.3,1,0.4,69,32.5,0,0,2,,212,210,99,46.6,99,46.6,47.1,60,28.3,51,24,0,0,63,29.69,36,16.89,2,0.9,113,53.29,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.74,2.33
"2012-13","Educational Service District 123","03","Benton","03116","Prosser School District",7,216,216,130,60.1,130,60.1,60.2,23,10.59,63,29.1,4,1.8,57,26.3,69,31.89,0,0,86,39.79,0,0,3,,216,216,130,60.1,130,60.1,60.2,32,14.8,54,25,0,0,73,33.7,57,26.3,0,0,86,39.79,0,0,3,,216,216,156,72.2,156,72.2,72.2,20,9.19,40,18.5,7,3.2,109,50.39,40,18.5,0,0,60,27.69,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.75,2.71
"2012-13","Educational Service District 123","03","Benton","03116","Prosser School District",8,218,211,126,57.7,126,57.7,59.7,40,18.3,45,20.6,2,0.9,49,22.39,75,34.39,7,3.2,92,42.2,0,1,,,218,212,114,52.2,114,52.2,53.8,55,25.19,43,19.69,0,0,50,22.89,64,29.3,6,2.7,104,47.7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,213,132,60.2,132,60.2,62,26,11.8,55,25.1,7,3.1,88,40.1,37,16.8,6,2.7,87,39.7,0,0,,"NA",2.64,2.5
"2012-13","Educational Service District 123","03","Benton","03116","Prosser School District",10,219,210,181,82.6,181,82.59,86.2,14,6.29,15,6.79,3,1.3,69,31.5,109,49.7,9,4.09,38,17.3,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,219,206,187,85.3,187,85.29,90.8,6,2.7,13,5.9,7,3.1,67,30.5,113,51.5,13,5.9,32,14.59,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.13,
"2012-13","Educational Service District 123","03","Benton","03400","Richland School District",3,887,879,693,78.09,693,78.09,78.8,79,8.9,107,12,2,0.2,204,22.89,487,54.89,8,0.9,194,21.8,0,2,5,,886,880,662,74.7,662,74.7,75.2,93,10.4,125,14.09,1,0.1,348,39.2,313,35.29,6,0.6,224,25.19,0,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.21,2.97
"2012-13","Educational Service District 123","03","Benton","03400","Richland School District",4,897,892,678,75.5,678,75.5,76,42,4.59,172,19.1,4,0.4,365,40.6,309,34.39,5,0.5,219,24.39,0,5,8,,896,891,603,67.2,603,67.2,67.7,164,18.3,124,13.8,0,0,250,27.89,353,39.29,5,0.5,293,32.7,0,6,8,,898,878,627,69.79,627,69.79,71.4,96,10.59,155,17.19,1,0.1,313,34.79,313,34.79,20,2.2,271,30.1,0,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.02,2.87
"2012-13","Educational Service District 123","03","Benton","03400","Richland School District",5,836,831,658,78.7,658,78.7,79.2,41,4.9,132,15.69,4,0.4,243,29,411,49.1,5,0.5,178,21.19,0,9,9,,837,833,580,69.2,580,69.2,69.6,118,14,135,16.1,0,0,300,35.79,280,33.39,4,0.4,257,30.69,0,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,837,833,616,73.5,616,73.5,73.9,76,9,141,16.8,1,0.1,284,33.89,331,39.5,4,0.4,221,26.39,0,8,9,"NA",3.2,2.87
"2012-13","Educational Service District 123","03","Benton","03400","Richland School District",6,888,885,659,74.2,659,74.2,74.5,54,6,172,19.3,4,0.4,307,34.5,348,39.1,3,0.3,229,25.69,0,1,6,,888,883,555,62.5,555,62.5,62.9,155,17.39,173,19.39,0,0,327,36.79,228,25.6,5,0.5,333,37.5,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.05,2.69
